transaction_id,customer_id,transaction_hour,account_age_days,previous_chargebacks,merchant_category,transaction_country,device_type,is_international,is_high_risk_merchant,transaction_amount,transaction_velocity_1h,transaction_velocity_24h,avg_transaction_amount_30d,risk_label
TXN0000248,CUST00709,2,82.0,0.0,travel,US,tablet,0,1,303.67,1.0,6.0,502.74,0
TXN0000249,CUST00455,8,401.0,1.0,restaurant,US,mobile,0,0,496.66,3.0,9.0,613.91,1
TXN0000250,CUST00410,1,448.0,2.0,travel,US,desktop,0,1,466.06,1.0,3.0,200.91,0
TXN0000251,CUST00648,1,191.0,2.0,fashion,US,mobile,0,0,78.22,2.0,4.0,285.5,0
TXN0000252,CUST00317,12,48.0,0.0,electronics,US,mobile,0,0,229.64,0.0,0.0,283.7,0
TXN0000253,CUST00676,14,532.0,0.0,travel,US,desktop,0,1,112.23,1.0,1.0,362.34,0
TXN0000254,CUST00224,22,171.0,0.0,fashion,UK,mobile,1,0,106.24,1.0,1.0,292.27,0
TXN0000255,CUST00818,11,536.0,0.0,online_services,US,mobile,0,1,747.49,1.0,5.0,809.43,0
TXN0000256,CUST00233,3,405.0,0.0,online_services,UK,mobile,1,1,1710.45,1.0,6.0,609.03,0
TXN0000257,CUST00683,7,228.0,0.0,fashion,UK,desktop,1,0,330.27,2.0,1.0,392.22,0
TXN0000258,CUST00663,8,146.0,1.0,online_services,US,mobile,0,1,666.8,4.0,8.0,360.04,1
TXN0000259,CUST00974,22,1226.0,0.0,fashion,CA,mobile,1,0,397.3,0.0,4.0,479.45,0
TXN0000260,CUST00826,4,830.0,0.0,travel,CA,desktop,1,1,568.03,0.0,4.0,590.71,0
TXN0000261,CUST00373,23,848.0,4.0,electronics,IN,mobile,1,0,682.43,1.0,11.0,325.13,0
TXN0000262,CUST00671,19,1253.0,2.0,restaurant,US,mobile,0,0,489.72,2.0,7.0,364.06,0
TXN0000263,CUST00607,17,787.0,0.0,restaurant,CA,mobile,1,0,267.68,1.0,0.0,598.32,0
TXN0000264,CUST00471,10,614.0,0.0,travel,AU,mobile,1,1,307.47,0.0,8.0,306.25,0
TXN0000265,CUST00232,14,,0.0,travel,UK,mobile,1,1,292.52,0.0,7.0,435.94,0
TXN0000266,CUST00691,21,286.0,0.0,online_services,US,tablet,0,1,182.37,1.0,1.0,201.35,0
TXN0000267,CUST00112,8,380.0,0.0,grocery,IN,desktop,1,0,425.22,0.0,2.0,314.95,0
TXN0000268,CUST00829,16,263.0,0.0,fuel,IN,mobile,1,0,208.11,0.0,3.0,741.54,0
TXN0000269,CUST00496,11,500.0,1.0,electronics,UK,mobile,1,0,625.83,1.0,6.0,410.05,0
TXN0000270,CUST00441,6,1064.0,0.0,fashion,US,mobile,0,0,56.99,0.0,4.0,382.24,0
TXN0000271,CUST00563,9,635.0,0.0,fuel,CA,mobile,1,0,123.83,1.0,1.0,247.73,0
TXN0000272,CUST00267,9,534.0,0.0,fashion,US,tablet,0,0,489.18,0.0,2.0,308.92,0
TXN0000273,CUST00509,12,675.0,0.0,fuel,US,mobile,0,0,458.02,0.0,0.0,845.68,0
TXN0000274,CUST00806,18,507.0,0.0,restaurant,IN,desktop,1,0,240.42,0.0,2.0,489.79,0
TXN0000275,CUST00385,10,878.0,0.0,fuel,CA,mobile,1,0,156.56,0.0,4.0,628.47,0
TXN0000276,CUST00386,12,238.0,3.0,travel,IN,mobile,1,1,627.26,0.0,8.0,468.25,1
TXN0000277,CUST00112,20,69.0,0.0,electronics,US,mobile,0,0,36.03,0.0,0.0,382.19,0
TXN0000278,CUST00612,7,445.0,0.0,restaurant,US,mobile,0,0,273.63,1.0,3.0,381.73,0
TXN0000279,CUST00624,7,691.0,0.0,online_services,IN,desktop,1,1,90.23,2.0,6.0,377.72,0
TXN0000280,CUST00951,3,83.0,0.0,fuel,US,mobile,0,0,718.85,2.0,5.0,399.3,0
TXN0000281,CUST00080,14,597.0,0.0,electronics,CA,mobile,1,0,290.02,0.0,0.0,498.04,0
TXN0000282,CUST00698,10,969.0,0.0,travel,US,desktop,0,1,184.99,1.0,4.0,225.48,0
TXN0000283,CUST00112,10,203.0,1.0,online_services,US,desktop,0,1,886.28,2.0,6.0,315.47,0
TXN0000284,CUST00001,0,758.0,0.0,fashion,US,desktop,0,0,147.58,3.0,1.0,488.05,0
TXN0000285,CUST00641,16,150.0,0.0,online_services,US,mobile,0,1,136.61,0.0,1.0,389.05,0
TXN0000286,CUST00219,14,1165.0,0.0,grocery,US,desktop,0,0,403.21,0.0,2.0,653.38,0
TXN0000287,CUST00565,19,155.0,0.0,electronics,US,mobile,0,0,183.44,0.0,3.0,591.41,0
TXN0000288,CUST00854,5,434.0,0.0,fashion,US,desktop,0,0,718.65,0.0,5.0,394.58,0
TXN0000289,CUST00996,23,806.0,0.0,electronics,UK,desktop,1,0,247.36,0.0,2.0,488.9,0
TXN0000290,CUST00735,21,429.0,0.0,electronics,UK,mobile,1,0,380.32,0.0,1.0,688.43,0
TXN0000291,CUST00224,14,9.0,0.0,electronics,US,mobile,0,0,515.43,2.0,0.0,362.59,0
TXN0000292,CUST00384,8,534.0,1.0,travel,UK,tablet,1,1,663.85,2.0,5.0,498.85,0
TXN0000293,CUST00402,13,207.0,0.0,restaurant,US,mobile,0,0,72.12,0.0,6.0,221.24,0
TXN0000294,CUST00637,17,241.0,0.0,electronics,US,desktop,0,0,404.24,1.0,3.0,240.93,0
TXN0000295,CUST00129,16,942.0,0.0,travel,US,mobile,0,1,635.41,1.0,0.0,395.51,0
TXN0000296,CUST00052,17,1355.0,0.0,grocery,UK,desktop,1,0,197.86,1.0,2.0,504.95,0
TXN0000297,CUST00683,4,627.0,0.0,restaurant,US,desktop,0,0,541.39,0.0,4.0,425.03,0
TXN0000298,CUST00729,19,583.0,0.0,travel,US,mobile,0,1,96.12,0.0,1.0,167.11,0
TXN0000299,CUST00671,19,19.0,0.0,online_services,US,mobile,0,1,636.39,2.0,12.0,462.86,0
TXN0000300,CUST00709,8,1800.0,0.0,grocery,IN,mobile,1,0,194.67,0.0,1.0,461.36,0
TXN0000301,CUST00415,10,570.0,0.0,online_services,AU,mobile,1,1,69.3,2.0,1.0,203.83,0
TXN0000302,CUST00246,23,601.0,0.0,restaurant,US,mobile,0,0,336.5,1.0,3.0,718.28,0
TXN0000303,CUST00835,21,304.0,0.0,travel,US,desktop,0,1,120.25,0.0,3.0,272.62,0
TXN0000304,CUST00438,0,557.0,0.0,grocery,IN,tablet,1,0,330.68,3.0,6.0,250.24,0
TXN0000305,CUST00202,17,974.0,0.0,travel,US,desktop,0,1,110.13,2.0,4.0,192.73,0
TXN0000306,CUST00183,5,1522.0,0.0,grocery,US,desktop,0,0,64.13,1.0,0.0,635.92,0
TXN0000307,CUST00122,1,600.0,0.0,electronics,US,desktop,0,0,138.19,1.0,2.0,572.13,0
TXN0000308,CUST00400,14,65.0,0.0,electronics,IN,desktop,1,0,560.1,0.0,5.0,374.86,0
TXN0000309,CUST00766,20,371.0,0.0,restaurant,UK,desktop,1,0,215.31,2.0,1.0,281.57,0
TXN0000310,CUST00293,13,433.0,1.0,grocery,US,mobile,0,0,526.51,2.0,10.0,384.43,1
TXN0000311,CUST00279,4,1188.0,1.0,electronics,US,mobile,0,0,753.29,3.0,17.0,524.57,1
TXN0000312,CUST00836,5,409.0,0.0,restaurant,IN,mobile,1,0,265.44,1.0,1.0,168.09,0
TXN0000313,CUST00883,5,1960.0,0.0,fashion,US,desktop,0,0,1095.95,2.0,0.0,813.57,0
TXN0000314,CUST00609,21,230.0,0.0,electronics,US,mobile,0,0,236.69,0.0,1.0,,0
TXN0000315,CUST00197,17,185.0,0.0,electronics,US,mobile,0,0,,0.0,3.0,314.63,0
TXN0000316,CUST00981,13,831.0,3.0,fuel,CA,mobile,1,0,519.82,5.0,8.0,919.0,1
TXN0000317,CUST00906,9,498.0,1.0,travel,US,tablet,0,1,849.41,0.0,11.0,482.4,0
TXN0000318,CUST00510,13,228.0,0.0,fashion,CA,desktop,1,0,89.24,0.0,0.0,163.6,0
TXN0000319,CUST00751,12,139.0,0.0,grocery,US,mobile,0,0,202.27,0.0,5.0,398.89,0
TXN0000320,CUST00143,2,390.0,0.0,restaurant,US,desktop,0,0,204.33,1.0,1.0,491.63,0
TXN0000321,CUST00608,5,1644.0,0.0,fashion,US,tablet,0,0,1013.04,1.0,1.0,701.21,0
TXN0000322,CUST00200,7,106.0,0.0,grocery,CA,mobile,1,0,142.29,0.0,1.0,314.09,0
TXN0000323,CUST00123,11,550.0,0.0,electronics,US,mobile,0,0,523.06,0.0,1.0,335.77,0
TXN0000324,CUST00186,12,415.0,0.0,online_services,US,mobile,0,1,217.73,0.0,0.0,228.34,0
TXN0000325,CUST00325,10,348.0,0.0,fuel,US,mobile,0,0,486.91,0.0,2.0,357.65,0
TXN0000326,CUST00463,11,1138.0,0.0,online_services,UK,tablet,1,1,747.36,4.0,8.0,675.11,1
TXN0000327,CUST00348,0,1189.0,0.0,restaurant,UK,desktop,1,0,331.95,1.0,7.0,378.32,0
TXN0000328,CUST00770,16,341.0,0.0,restaurant,US,desktop,0,0,233.69,0.0,1.0,336.16,0
TXN0000329,CUST00659,15,610.0,0.0,fashion,US,mobile,0,0,613.29,1.0,2.0,550.44,0
TXN0000330,CUST00763,10,1139.0,0.0,travel,US,tablet,0,1,75.9,0.0,3.0,321.63,0
TXN0000331,CUST00954,12,758.0,0.0,grocery,US,mobile,0,0,281.07,1.0,1.0,524.86,0
TXN0000332,CUST00931,17,372.0,2.0,fuel,IN,mobile,1,0,253.26,,6.0,422.21,0
TXN0000333,CUST00402,10,2605.0,0.0,fuel,US,mobile,0,0,464.0,0.0,1.0,285.77,0
TXN0000334,CUST00345,11,1438.0,1.0,online_services,US,desktop,0,1,783.23,1.0,5.0,440.1,0
TXN0000335,CUST00962,5,197.0,0.0,fashion,US,desktop,0,0,230.93,1.0,2.0,383.85,0
TXN0000336,CUST00510,8,795.0,0.0,travel,US,mobile,0,1,182.0,0.0,4.0,174.67,0
TXN0000337,CUST00146,15,98.0,0.0,travel,US,desktop,0,1,420.47,0.0,6.0,460.56,0
TXN0000338,CUST00147,3,292.0,0.0,travel,US,mobile,0,1,58.57,1.0,10.0,295.18,0
TXN0000339,CUST00863,2,233.0,0.0,restaurant,AU,mobile,1,0,1121.14,2.0,7.0,680.46,0
TXN0000340,CUST00710,15,1231.0,0.0,grocery,US,mobile,0,0,218.36,2.0,5.0,164.32,0
TXN0000341,CUST00819,23,1053.0,0.0,grocery,US,mobile,0,0,86.5,0.0,3.0,403.69,0
TXN0000342,CUST00488,11,396.0,0.0,online_services,US,desktop,0,1,29.87,1.0,1.0,264.6,0
TXN0000343,CUST00928,10,253.0,0.0,fashion,UK,desktop,1,0,213.87,0.0,4.0,246.18,0
TXN0000344,CUST00935,4,266.0,0.0,electronics,US,mobile,0,0,294.18,0.0,2.0,779.45,0
TXN0000345,CUST00639,17,123.0,0.0,fashion,US,mobile,0,0,312.4,1.0,4.0,425.81,0
TXN0000346,CUST00550,18,388.0,0.0,grocery,US,desktop,0,0,76.68,0.0,1.0,535.47,0
TXN0000347,CUST00337,22,708.0,0.0,,US,mobile,0,1,91.48,2.0,1.0,371.65,0
TXN0000348,CUST00871,22,250.0,3.0,restaurant,UK,mobile,1,0,2266.46,2.0,6.0,656.72,0
TXN0000349,CUST00640,5,956.0,0.0,fashion,UK,mobile,1,0,70.66,1.0,5.0,248.23,0
TXN0000350,CUST00778,21,591.0,0.0,online_services,IN,mobile,1,1,267.48,1.0,2.0,454.95,0
TXN0000351,CUST00987,17,531.0,0.0,electronics,US,mobile,0,0,179.79,0.0,3.0,740.71,0
TXN0000352,CUST00952,5,-336.0,1.0,fuel,US,mobile,0,0,512.27,0.0,7.0,477.74,0
TXN0000353,CUST00472,3,1078.0,0.0,fashion,US,mobile,0,0,196.53,0.0,4.0,258.1,0
TXN0000354,CUST00945,11,564.0,0.0,online_services,US,mobile,0,1,158.91,0.0,1.0,659.88,0
TXN0000355,CUST00150,18,489.0,0.0,travel,US,mobile,0,1,154.73,2.0,1.0,856.69,0
TXN0000356,CUST00414,1,435.0,1.0,electronics,UK,desktop,1,0,2109.36,1.0,9.0,685.85,1
TXN0000357,CUST00989,16,235.0,0.0,travel,US,desktop,0,1,177.14,1.0,1.0,152.63,0
TXN0000358,CUST00297,10,750.0,2.0,restaurant,US,mobile,0,0,343.91,1.0,11.0,209.86,1
TXN0000359,CUST00610,10,676.0,0.0,grocery,US,mobile,0,0,228.81,0.0,1.0,350.65,0
TXN0000360,CUST00262,20,316.0,0.0,fashion,UK,mobile,1,0,104.89,0.0,1.0,206.37,0
TXN0000361,CUST00763,15,694.0,0.0,online_services,US,mobile,0,1,102.54,1.0,1.0,392.76,0
TXN0000362,CUST00143,1,805.0,0.0,fashion,US,desktop,0,0,783.83,0.0,1.0,529.24,0
TXN0000363,CUST00345,1,308.0,1.0,travel,IN,mobile,1,1,721.54,3.0,6.0,400.0,1
TXN0000364,CUST00623,22,643.0,0.0,travel,UK,mobile,1,1,88.06,1.0,5.0,381.91,0
TXN0000365,CUST00571,7,355.0,0.0,grocery,US,mobile,0,0,225.35,0.0,3.0,612.94,0
TXN0000366,CUST00880,12,354.0,0.0,online_services,US,mobile,0,1,257.51,1.0,2.0,929.53,0
TXN0000367,CUST00001,9,559.0,0.0,fashion,US,mobile,0,0,207.34,1.0,3.0,419.77,0
TXN0000368,CUST00896,7,289.0,0.0,online_services,CA,tablet,1,1,165.54,0.0,5.0,362.01,0
TXN0000369,CUST00303,3,517.0,0.0,grocery,CA,desktop,1,0,80.66,3.0,9.0,1088.88,0
TXN0000370,CUST00253,14,698.0,0.0,travel,US,mobile,0,1,175.47,1.0,2.0,645.87,0
TXN0000371,CUST00651,0,121.0,0.0,fuel,CA,desktop,1,0,129.65,3.0,16.0,130.5,0
TXN0000372,CUST00452,10,816.0,0.0,online_services,US,mobile,0,1,221.94,0.0,1.0,345.51,0
TXN0000373,CUST00036,6,1157.0,0.0,travel,CA,mobile,1,1,343.14,3.0,12.0,252.09,0
TXN0000374,CUST00159,16,682.0,0.0,electronics,US,tablet,0,0,993.4,0.0,3.0,330.85,0
TXN0000375,CUST00008,19,879.0,0.0,travel,US,mobile,0,1,454.8,0.0,0.0,671.87,0
TXN0000376,CUST00232,23,89.0,1.0,travel,AU,tablet,1,1,109.63,4.0,11.0,482.35,1
TXN0000377,CUST00098,17,1893.0,0.0,online_services,US,desktop,0,1,292.34,0.0,3.0,451.65,0
TXN0000378,CUST00658,21,1088.0,2.0,fuel,IN,tablet,1,0,2526.76,2.0,8.0,466.64,1
TXN0000379,CUST00815,21,579.0,0.0,grocery,US,desktop,0,0,218.33,1.0,2.0,600.21,0
TXN0000380,CUST00207,11,1054.0,0.0,electronics,US,mobile,0,0,849.35,1.0,0.0,397.33,0
TXN0000381,CUST00130,8,183.0,0.0,electronics,UK,desktop,1,0,101.12,0.0,2.0,360.65,0
TXN0000382,CUST00403,4,371.0,0.0,fashion,US,mobile,0,0,121.27,2.0,3.0,350.5,0
TXN0000383,CUST00151,9,384.0,0.0,fuel,US,desktop,0,0,213.75,0.0,2.0,423.55,0
TXN0000384,CUST00053,3,124.0,0.0,restaurant,US,mobile,0,0,217.68,0.0,1.0,334.35,0
TXN0000385,CUST00119,4,1241.0,0.0,fashion,IN,desktop,1,0,477.88,3.0,4.0,808.28,0
TXN0000386,CUST00672,9,605.0,0.0,fashion,CA,desktop,1,0,245.07,1.0,1.0,502.07,0
TXN0000387,CUST00919,10,1165.0,0.0,fashion,US,desktop,0,0,224.27,0.0,3.0,378.99,0
TXN0000388,CUST00627,20,564.0,0.0,electronics,US,desktop,0,0,1774.06,0.0,2.0,790.57,0
TXN0000389,CUST00586,23,355.0,0.0,grocery,US,desktop,0,0,131.36,2.0,2.0,156.18,0
TXN0000390,CUST00624,9,521.0,0.0,online_services,US,mobile,0,1,686.04,0.0,2.0,447.11,0
TXN0000391,CUST00967,7,283.0,0.0,travel,IN,desktop,1,1,341.21,2.0,9.0,555.51,0
TXN0000392,CUST00419,1,738.0,1.0,electronics,UK,desktop,1,0,465.84,0.0,7.0,327.51,0
TXN0000393,CUST00421,22,747.0,2.0,travel,US,desktop,0,1,1072.49,2.0,9.0,398.89,1
TXN0000394,CUST00103,7,244.0,0.0,travel,US,tablet,0,1,127.23,0.0,2.0,286.77,0
TXN0000395,CUST00851,15,862.0,0.0,restaurant,IN,mobile,1,0,262.17,0.0,1.0,296.99,0
TXN0000396,CUST00253,21,858.0,0.0,online_services,US,mobile,0,1,243.92,0.0,1.0,611.51,0
TXN0000397,CUST00226,4,345.0,0.0,fashion,IN,desktop,1,0,358.19,0.0,11.0,368.6,0
TXN0000398,CUST00111,2,433.0,0.0,restaurant,US,mobile,0,0,222.87,1.0,3.0,313.97,0
TXN0000399,CUST00509,11,760.0,1.0,fashion,UK,mobile,1,0,2383.21,2.0,7.0,911.67,0
TXN0000400,CUST00472,12,162.0,0.0,electronics,UK,desktop,1,0,120.8,0.0,2.0,254.31,0
TXN0000401,CUST00098,12,985.0,0.0,travel,UK,mobile,1,1,141.05,1.0,5.0,481.93,0
TXN0000402,CUST00152,9,975.0,0.0,restaurant,US,tablet,0,0,-296.3,0.0,3.0,728.43,0
TXN0000403,CUST00860,3,914.0,0.0,fuel,US,tablet,0,0,128.45,0.0,1.0,750.78,0
TXN0000404,CUST00913,8,332.0,0.0,electronics,US,mobile,0,0,419.21,1.0,2.0,662.92,0
TXN0000405,CUST00895,21,925.0,0.0,electronics,AU,desktop,1,0,700.29,0.0,2.0,644.37,0
TXN0000406,CUST00877,23,422.0,0.0,fuel,US,mobile,0,0,161.47,0.0,4.0,357.86,0
TXN0000407,CUST00337,22,1071.0,0.0,fashion,IN,desktop,1,0,262.56,0.0,3.0,396.39,0
TXN0000408,CUST00705,1,230.0,4.0,travel,UK,mobile,1,1,1641.36,0.0,5.0,1661.4,1
TXN0000409,CUST00821,18,595.0,1.0,fashion,US,desktop,0,0,1639.51,1.0,7.0,477.31,0
TXN0000410,CUST00162,0,151.0,0.0,fashion,AU,mobile,1,0,3953.11,0.0,7.0,1176.65,0
TXN0000411,CUST00719,6,301.0,0.0,electronics,CA,desktop,1,0,82.59,0.0,3.0,166.06,0
TXN0000412,CUST00956,16,274.0,0.0,fashion,US,desktop,0,0,808.63,3.0,3.0,675.09,0
TXN0000413,CUST00680,2,295.0,0.0,grocery,US,mobile,0,0,146.35,1.0,0.0,266.58,0
TXN0000414,CUST00995,19,242.0,1.0,fuel,AU,desktop,1,0,425.15,1.0,6.0,398.6,0
TXN0000415,CUST00160,19,341.0,0.0,online_services,CA,tablet,1,1,274.35,3.0,10.0,410.41,0
TXN0000416,CUST00579,20,235.0,0.0,fuel,CA,desktop,1,0,257.16,1.0,1.0,252.71,0
TXN0000417,CUST00800,2,1143.0,0.0,travel,UK,desktop,1,1,1992.84,4.0,4.0,1153.39,0
TXN0000418,CUST00397,2,142.0,0.0,fuel,US,mobile,0,0,75.46,0.0,1.0,338.73,0
TXN0000419,CUST00276,16,466.0,1.0,fashion,AU,mobile,1,0,54.36,3.0,6.0,220.79,1
TXN0000420,CUST00815,6,527.0,0.0,fashion,US,mobile,0,0,1149.47,0.0,2.0,657.0,0
TXN0000421,CUST00915,13,251.0,0.0,restaurant,US,mobile,0,0,77.32,0.0,1.0,324.44,0
TXN0000422,CUST00503,16,477.0,0.0,travel,US,mobile,0,1,546.78,0.0,1.0,1095.58,0
TXN0000423,CUST00895,17,1144.0,0.0,travel,US,desktop,0,1,746.8,1.0,2.0,719.2,0
TXN0000424,CUST00391,12,1164.0,0.0,fuel,US,mobile,0,0,606.5,0.0,2.0,334.3,0
TXN0000425,CUST00134,19,468.0,1.0,fashion,US,mobile,0,0,1083.08,2.0,6.0,1024.37,0
TXN0000426,CUST00194,19,556.0,0.0,grocery,US,desktop,0,0,444.37,0.0,1.0,1004.83,0
TXN0000427,CUST00400,20,1269.0,1.0,restaurant,US,mobile,0,0,476.67,1.0,11.0,390.63,0
TXN0000428,CUST00639,17,650.0,4.0,grocery,UK,mobile,1,0,152.36,1.0,6.0,618.17,0
TXN0000429,CUST00032,3,984.0,0.0,fashion,US,mobile,0,0,185.3,1.0,1.0,105.48,0
TXN0000430,CUST00687,0,141.0,0.0,travel,US,mobile,0,1,158.4,0.0,8.0,506.52,0
TXN0000431,CUST00459,17,239.0,1.0,travel,,tablet,1,1,358.14,2.0,7.0,683.03,0
TXN0000432,CUST00954,0,158.0,0.0,online_services,US,desktop,0,1,254.59,2.0,10.0,578.95,0
TXN0000433,CUST00882,12,1353.0,0.0,grocery,US,mobile,0,0,51.44,1.0,0.0,354.46,0
TXN0000434,CUST00469,19,220.0,0.0,online_services,IN,mobile,1,1,667.51,1.0,7.0,638.24,0
TXN0000435,CUST00374,19,529.0,0.0,online_services,US,,0,1,231.44,1.0,4.0,533.98,0
TXN0000436,CUST00021,22,624.0,0.0,electronics,US,desktop,0,0,164.8,0.0,4.0,338.06,0
TXN0000437,CUST00749,9,401.0,0.0,fashion,UK,mobile,1,0,191.02,0.0,1.0,178.47,0
TXN0000438,CUST00669,10,171.0,0.0,travel,CA,desktop,1,1,215.91,3.0,4.0,368.69,1
TXN0000439,CUST00037,8,1371.0,0.0,fuel,CA,mobile,1,0,106.8,0.0,0.0,186.3,0
TXN0000440,CUST00229,8,664.0,0.0,electronics,US,mobile,0,0,106.49,1.0,1.0,159.07,0
TXN0000441,CUST00364,4,937.0,0.0,travel,UK,mobile,1,1,288.77,5.0,6.0,521.06,0
TXN0000442,CUST00562,0,471.0,0.0,fuel,UK,tablet,1,0,78.61,5.0,9.0,335.58,0
TXN0000443,CUST00437,16,290.0,0.0,travel,US,desktop,0,1,123.36,1.0,4.0,140.54,0
TXN0000444,CUST00775,21,1244.0,0.0,electronics,US,mobile,0,0,217.48,0.0,4.0,382.4,0
TXN0000445,CUST00282,1,295.0,0.0,grocery,UK,desktop,1,0,590.43,2.0,6.0,474.51,0
TXN0000446,CUST00026,23,440.0,0.0,fashion,US,mobile,0,0,69.33,1.0,1.0,102.27,0
TXN0000447,CUST00225,12,505.0,0.0,online_services,US,mobile,0,1,508.93,0.0,3.0,461.48,0
TXN0000448,CUST00276,8,284.0,1.0,electronics,US,mobile,0,0,200.09,,5.0,263.46,1
TXN0000449,CUST00797,3,853.0,0.0,electronics,US,desktop,0,0,264.32,0.0,0.0,435.49,0
TXN0000450,CUST00608,4,996.0,0.0,online_services,US,mobile,0,1,72.7,1.0,6.0,689.2,0
TXN0000451,CUST00283,10,469.0,0.0,travel,US,mobile,0,1,88.97,0.0,0.0,166.63,0
TXN0000452,CUST00878,23,231.0,1.0,fuel,US,mobile,0,0,862.42,2.0,4.0,499.1,0
TXN0000453,CUST00959,18,122.0,0.0,online_services,AU,desktop,1,1,312.27,3.0,2.0,245.51,0
TXN0000454,CUST00480,20,421.0,0.0,electronics,US,mobile,0,0,445.49,0.0,0.0,789.62,0
TXN0000455,CUST00452,2,1016.0,0.0,fashion,US,mobile,0,0,116.13,0.0,2.0,347.94,0
TXN0000456,CUST00828,11,403.0,0.0,online_services,IN,mobile,1,1,543.13,1.0,7.0,305.11,0
TXN0000457,CUST00815,18,1065.0,0.0,online_services,AU,mobile,1,1,854.62,0.0,9.0,529.18,0
TXN0000458,CUST00658,18,1628.0,0.0,grocery,US,desktop,0,0,294.86,0.0,2.0,584.7,0
TXN0000459,CUST00515,12,1002.0,1.0,fuel,US,tablet,0,0,139.95,3.0,10.0,503.7,1
TXN0000460,CUST00546,6,360.0,0.0,grocery,US,mobile,0,0,52.29,1.0,2.0,415.06,0
TXN0000461,CUST00191,14,183.0,1.0,grocery,AU,desktop,1,0,904.55,4.0,9.0,435.46,1
TXN0000462,CUST00048,22,542.0,0.0,fashion,US,mobile,0,0,154.81,1.0,0.0,325.5,0
TXN0000463,CUST00511,6,1798.0,0.0,travel,US,mobile,0,1,110.33,1.0,1.0,214.35,0
TXN0000464,CUST00016,7,387.0,1.0,fuel,CA,mobile,1,0,492.84,1.0,7.0,353.66,0
TXN0000465,CUST00171,4,56.0,0.0,fuel,US,desktop,0,0,712.67,1.0,7.0,292.23,0
TXN0000466,CUST00219,20,329.0,0.0,online_services,UK,desktop,1,1,215.24,1.0,8.0,450.55,0
TXN0000467,CUST00157,13,1109.0,0.0,fashion,UK,desktop,1,0,120.99,0.0,2.0,355.17,0
TXN0000468,CUST00476,3,1212.0,,fuel,US,mobile,0,0,3121.59,2.0,6.0,542.42,0
TXN0000469,CUST00045,22,197.0,0.0,electronics,US,desktop,0,0,102.53,1.0,3.0,245.3,0
TXN0000470,CUST00372,9,194.0,0.0,restaurant,US,desktop,0,0,197.28,1.0,4.0,492.12,0
TXN0000471,CUST00517,19,837.0,0.0,online_services,UK,mobile,1,1,47.78,2.0,8.0,1041.99,0
TXN0000472,CUST00098,14,168.0,1.0,restaurant,CA,tablet,1,0,354.76,2.0,9.0,-629.03,1
TXN0000473,CUST00891,17,222.0,2.0,restaurant,CA,mobile,1,0,182.12,0.0,13.0,304.72,1
TXN0000474,CUST00744,19,1376.0,0.0,grocery,US,desktop,0,0,159.1,0.0,6.0,255.79,0
TXN0000475,CUST00036,12,626.0,0.0,fuel,UK,mobile,1,0,200.51,0.0,3.0,262.57,0
TXN0000476,CUST00279,7,281.0,1.0,online_services,US,desktop,0,1,502.37,5.0,6.0,449.27,1
TXN0000477,CUST00348,8,655.0,0.0,fashion,US,desktop,0,0,157.96,1.0,4.0,407.69,0
TXN0000478,CUST00496,15,177.0,0.0,fuel,US,mobile,0,0,290.44,1.0,1.0,377.16,0
TXN0000479,CUST00301,18,851.0,0.0,fashion,UK,tablet,1,0,308.82,0.0,3.0,291.66,0
TXN0000480,CUST00180,15,238.0,0.0,fuel,UK,mobile,1,0,36.4,0.0,1.0,36.87,0
TXN0000481,CUST00606,6,253.0,0.0,online_services,US,mobile,0,1,570.27,0.0,1.0,999.06,0
TXN0000482,CUST00098,13,1422.0,0.0,online_services,AU,desktop,1,1,301.57,2.0,8.0,526.96,0
TXN0000483,CUST00699,13,855.0,0.0,grocery,US,mobile,0,0,51.04,0.0,0.0,248.25,0
TXN0000484,CUST00992,3,140.0,1.0,online_services,US,mobile,0,1,1972.81,4.0,5.0,654.62,1
TXN0000485,CUST00115,14,771.0,0.0,electronics,US,desktop,0,0,553.22,0.0,2.0,347.83,0
TXN0000486,CUST00190,2,109.0,0.0,restaurant,IN,desktop,1,0,49.86,3.0,,288.53,1
TXN0000487,CUST00252,4,1015.0,1.0,restaurant,US,tablet,0,0,776.04,0.0,9.0,396.75,0
TXN0000488,CUST00980,0,813.0,0.0,fuel,US,desktop,0,0,302.18,1.0,0.0,430.56,0
TXN0000489,CUST00927,2,1162.0,0.0,grocery,AU,desktop,1,0,575.84,3.0,6.0,258.71,0
TXN0000490,CUST00982,14,427.0,0.0,restaurant,AU,tablet,1,0,362.53,0.0,2.0,455.06,0
TXN0000491,CUST00160,23,400.0,0.0,fuel,AU,mobile,1,0,155.95,1.0,2.0,335.29,0
TXN0000492,CUST00255,7,84.0,0.0,online_services,US,mobile,0,1,308.8,1.0,8.0,213.89,0
TXN0000493,CUST00322,3,47.0,0.0,travel,CA,desktop,1,1,209.36,0.0,5.0,534.72,0
TXN0000494,CUST00127,1,1147.0,0.0,fuel,US,mobile,0,0,116.44,1.0,2.0,425.15,0
TXN0000495,CUST00017,23,330.0,0.0,fashion,UK,mobile,1,0,376.23,1.0,2.0,665.68,0
TXN0000496,CUST00792,23,87.0,0.0,restaurant,US,desktop,0,0,511.21,0.0,4.0,521.33,0
TXN0000497,CUST00734,9,185.0,0.0,restaurant,UK,tablet,1,0,180.95,1.0,2.0,1638.02,0
